BERDO ID,Tax Parcel ID,Property Owner Name,Building Address,Building Address City,Building Address Zip  Code,Parcel Address,Parcel Address City,Parcel Address Zip Code,Reported Gross Floor Area (Sq Ft),Reported Enclosed Parking Area (Sq Ft),Largest Property Type,All Property Types and GFAs,Site EUI (Energy Use Intensity kBtu/ft²),Energy Star Score,Total Site Energy Usage (kBtu),Natural Gas Usage (kBtu),Natural Gas Emissions (kgCO2e),Electricity Usage (kWh),Electricity Emissions (kgCO2e),Renewable System Electricity Usage Onsite (kBtu),District Hot Water Usage (kBtu),District Hot Water Emissions (kgCO2e),District Chilled Water Usage (kBtu),District Chilled Water Emissions (kgCO2e),District Steam Usage (kBtu),District Steam Emissions (kgCO2e),Fuel Oil 1 Usage (kBtu),Fuel Oil 1 Emissions (kgCO2e),Fuel Oil 2 Usage (kBtu),Fuel Oil 2 Emissions (kgCO2e),Fuel Oil 4 Usage (kBtu),Fuel Oil 4 Emissions (kgCO2e),Fuel Oil 5 and 6 Usage (kBtu),Fuel Oil 5 and 6 Emissions (kgCO2e),Propane Usage (kBtu),Propane Emissions (kgCO2e),Diesel Usage (kBtu),Diesel Emissions (kgCO2e),Kerosene Usage (kBtu),Kerosene Emissions (kgCO2e),Water Usage Intensity (Gallons/ft²),Compliance Status,Estimated Total GHG Emissions (kgCO2e),First Emissions Compliance Year (Projected),Community Choice Electricity Participation,Renewable Energy Purchased through a Power Purchase Agreement (PPA),Renewable Energy Certificate (REC) Purchase,Backup Generator,Battery Storage,Electric Vehicle (EV) Charging,Corresponding Campus ID,Notes
100116,602763010.0,311 sumner avenue inc,311-319 summer st,boston,2127.0,323  329 a st,boston,2127.0,63937.0,,Office,Office (63937.0),33.7,84.0,2154772.4,778700.0,41356.757,403303.8,82733.742,,,,,,,,,,,,,,,,,,,,,,3.46,in compliance,124090.499,2025.0,Yes,No,No,No,Yes,Yes,,
100117,2001397000.0,317 belgrade llc,317-325 belgrade ave,boston,2131.0,317 belgrade av,boston,2131.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,
100118,602761100.0,,319 a st,boston,2210.0,319 a st,boston,2210.0,22833.0,,Multifamily Housing,"Restaurant (1500.0),Multifamily Housing (21333.0)",52.4,66.0,1197211.2,6713.3,356.543,348915.0,71576.423,,,,,,,,,,,,,,,,,,,,,,28.07,in compliance,71932.966,2025.0,No,No,No,No,No,No,,
100119,1102013000.0,,3193-3201 washington st,boston,2130.0,3193  3201 washington st,boston,2130.0,45710.0,4595.0,Multifamily Housing,"Multifamily Housing (45710.0),Parking (4595.0)",37.6,98.0,1719918.5,815800.0,43327.138,264982.0,54358.407,,,,,,,,,,,,,,,,,,,,,,27.92,in compliance,97685.545,2025.0,No,No,No,No,No,No,,
100120,202160000.0,32 cambridge street llc,34 cambridge st,boston,2129.0,572 rutherford av,boston,2129.0,141620.0,0.0,Multifamily Housing,"Multifamily Housing (141620.0),Parking (34800.0)",39.2,73.0,5552299.9,1359300.0,72192.423,1228898.0,252096.136,,,,,,,,,,,,,,,,,,,,,,28.15,in compliance,324288.559,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,
100121,600023000.0,32-42 wb realty trust,36-42 w broadway,boston,2127.0,36  42 w broadway,boston,2127.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,,,,,,,,
100122,104128000.0,,320 maverick st,boston,2128.0,320 maverick st,boston,2128.0,16537.0,3300.0,Multifamily Housing,"Multifamily Housing (16537.0),Parking (3300.0)",Not Available,,Not Available,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,pending revisions,,2030.0,No,No,No,No,No,No,,
100123,1102371010.0,,3190  3204 washington st,boston,2130.0,3190  3204 washington st,boston,2130.0,107000.0,12700.0,Multifamily Housing,"Restaurant (2588.0),Multifamily Housing (103352.0),Office (1060.0),Parking (12700.0)",24.9,96.0,2667054.7,,,781669.0,160351.579,,,,,,,,,,,,,,,,,,,,,,17.62,pending revisions,160351.579,2025.0,No,No,No,No,No,No,,
100124,304721000.0,333 washington street,315-333 washington st,boston,2108.0,315  345 washington st,boston,2108.0,143954.0,,Other - Mall,Other - Mall (143954.0),53.5,,7700456.3,6947646.3,368989.495,220636.0,45261.269,,,,,,,,,,,,,,,,,,,,,,22.41,in compliance,414250.764,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,
100125,1102589000.0,,3385-3389 washington st,boston,2130.0,3383 - 3389r washington st,boston,2130.0,27633.0,,Multifamily Housing,Multifamily Housing (27633.0),24.9,100.0,688865.9,373000.0,19810.03,92575.0,18990.836,,,,,,,,,,,,,,,,,,,,,,27.56,in compliance,38800.866,2030.0,No,No,No,No,No,No,,
100126,601727000.0,340 west second street llc,340 w second st,boston,2127.0,340 w second st,boston,2127.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,,,,,,,,
100127,306337000.0,345 harrison llc,335-347 harrison ave,boston,2118.0,345 harrison av,boston,2118.0,612131.0,0.0,Multifamily Housing,"Multifamily Housing (577290.0),Parking (96108.0),Retail Store (34841.0)",63,39.0,38578718.6,15331499.5,814255.938,6776770.0,1390186.598,,,,,,,,,,124879.0,9267.271,,,,,,,,,,,22.0,in compliance,2213709.807,2025.0,No,No,No,No,No,No,,
100130,601723000.0,360 west second street,360 w second st,boston,2127.0,360 w second st,boston,2127.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,,,,,,,,
100132,2203328100.0,361 association,361 faneuil st,boston,2135.0,361 faneuil st,boston,2135.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,,,,,,,,
100133,602653010.0,370 congress street llc,368 congress st,boston,2210.0,368 congress st,boston,2210.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2025.0,No,No,No,No,No,No,,
100135,700014000.0,371 smiley dorchester llc,385 dorchester ave,boston,2127.0,371  393 dorchester av,boston,2127.0,149105.0,,Non-Refrigerated Warehouse,"Personal Services (Health/Beauty, Dry Cleaning, etc) (22128.0),Food Sales (16578.0),Office (23205.0),Non-Refrigerated Warehouse (87194.0)",30.1,,4493718.3,2567299.7,136349.287,564601.0,115822.249,,,,,,,,,,,,,,,,,,,,,,6.15,in compliance,252171.536,2025.0,No,No,No,No,No,No,,
100137,501164000.0,376 boylston street realty  llc,372-378 boylston st,boston,2116.0,372  378 boylston st,boston,2116.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2025.0,,,,,,,,
100141,1807731000.0,38 lyme street realty llc,942 hyde park ave,boston,2136.0,942 hyde park av,boston,2136.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2025.0,,,,,,,,
100142,1807731000.0,38 lyme street realty llc,950 hyde park ave,boston,2136.0,942 hyde park av,boston,2136.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2025.0,,,,,,,,
100144,2202371000.0,388 market street llc,386-388 market st,boston,2135.0,386  388 market st,boston,2135.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,,,,,,,,
100145,2009180010.0,391 east central llc,1208b vfw pkwy,boston,2132.0,1208 b vfw pw,boston,2132.0,37000.0,,Office,Office (37000.0),60.5,68.0,2238467.9,1012700.0,53784.497,359252.0,73696.955,,,,,,,,,,,,,,,,,,,,,,972.79,in compliance,127481.452,2025.0,No,No,No,No,No,No,,
100146,602642060.0,,399 congress st,boston,2210.0,399 congress st,boston,2210.0,481242.0,104003.0,Multifamily Housing,"Multifamily Housing (481242.0),Parking (104003.0)",42.2,83.0,20315852.9,7249376.7,385014.397,3829565.0,785596.964,,,,,,,,,,,,,,,,,,,,,,20.53,in compliance,1170611.361,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,
100147,304736000.0,399 washington llc,395-403 washington st,boston,2108.0,403  395 washington st,boston,2108.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2025.0,,,,,,,,
100149,303830000.0,4 liberty ma llc,99-107 water st,boston,2109.0,4 liberty sq,boston,2109.0,26250.0,,Office,"Office (20070.0),Other - Restaurant/Bar (6180.0)",43.4,92.0,1138179.1,644200.0,34213.462,144777.0,29699.554,,,,,,,,,,,,,,,,,,,,,,14.08,in compliance,63913.016,2030.0,No,No,No,No,No,No,,
100150,303824000.0,40 broad street owner inc,36-44 broad st,boston,2109.0,36  44 broad st,boston,2109.0,309915.0,,Office,"Restaurant (5559.0),Office (304356.0)",36.1,83.0,11181533.6,,,2250264.0,461619.157,,,,,,3503632.8,232641.218,,,,,,,,,,,,,,,12.1,in compliance,694260.375,2025.0,No,No,No,No,No,No,,
100151,602757060.0,40 channel center street boston llc,239-241 a st,boston,2127.0,40 channel center st,boston,2127.0,26400.0,,Office,"Restaurant (8000.0),Office (18400.0)",14.9,,393766.1,69249.3,3677.83,95110.4,19510.947,,,,,,,,,,,,,,,,,,,,,,1.63,in compliance,23188.777,2030.0,No,No,No,No,No,No,,
100152,801022003.0,40 newmarket square llc,40 newmarket sq,boston,2118.0,40 newmarket sq,boston,2118.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,
100153,2200102000.0,,400 soldiers field rd,boston,2134.0,400 soldiers field rd,boston,2134.0,115712.0,0.0,Parking,"Hotel (115712.0),Swimming Pool (0.0),Parking (126720.0)",Not Available,,Not Available,4386824.6,232984.255,2603200.0,534020.448,,,,,,,,,,,,,,,,,,,,,,155.1,in compliance,767004.703,2025.0,No,No,No,No,No,No,,
100154,503638000.0,403 marlborough st condo tr,401 marlborough st,boston,2115.0,401  403 marlborough st,boston,2115.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,,,,,,,,
100155,401737000.0,409 huntington llc,409 huntington ave,boston,2115.0,409 huntington av,boston,2115.0,39275.0,,Multifamily Housing,Multifamily Housing (39275.0),102.6,13.0,4028818.6,560933.9,29791.199,204337.0,41917.692,,,,,,,,2770687.0,203645.495,,,,,,,,,,,,,57.65,in compliance,275354.386,2025.0,No,No,No,No,No,No,,
100158,601153000.0,410 west broadway condominium trust,410-410a w broadway,boston,2127.0,410 w broadway,boston,2127.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,,,,,,,,
100159,104196100.0,,355 bennington st,boston,2128.0,355 bennington st,boston,2128.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,,,,,,,,
100160,501234000.0,419 boylston street realty llc,415-421 boylston st,boston,2116.0,419 boylston st,boston,2116.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2025.0,,,,,,,,
100162,503852000.0,,421-423 marlborough st,boston,2115.0,421  423 marlborough st,boston,2115.0,18186.0,,Multifamily Housing,"Multifamily Housing (16900.0),Bar/Nightclub (1286.0)",126.5,,2300254.6,1740400.0,92432.644,164084.0,33660.192,,,,,,,,,,,,,,,,,,,,,,36.11,in compliance,126092.836,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,
100165,600134000.0,43 silver street llc,39 a st,boston,2127.0,39 a st,boston,2127.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,,,,,,,,
100166,302347000.0,,44 prince st,boston,2113.0,44 prince st,boston,2113.0,56038.0,20000.0,Multifamily Housing,"Multifamily Housing (56038.0),Parking (20000.0)",62.7,75.0,3514728.7,2047848.5,108761.234,429918.0,88193.379,,,,,,,,,,,,,,,,,,,,,,23.65,in compliance,196954.613,2025.0,No,No,No,No,No,No,,
100167,603470010.0,45 l street llc,45-47 l st,boston,2127.0,45 r l st,boston,2127.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,,,,,,,,
100168,304705000.0,45 province condominum,45 province st,boston,2108.0,27  47 province st,boston,2108.0,206590.0,69029.0,Multifamily Housing,"Restaurant (3997.0),Pre-school/Daycare (6886.0),Multifamily Housing (195707.0),Swimming Pool (0.0),Parking (69029.0)",80.7,26.0,16676070.2,9352406.5,496706.309,2146443.0,440321.317,,,,,,,,,,,,,,,,,,,,,,30.06,in compliance,937027.626,2025.0,No,No,No,No,No,No,,
100169,2008902000.0,45 spring street llc,45 spring st,boston,2132.0,45 spring st,boston,2132.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,,,,,,,,
100170,503866000.0,451 marlborough condominium trust,451 marlborough st,boston,2115.0,451 marlborough st,boston,2115.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,,,,,,,,
100171,801138000.0,46 pplympton acquisition llc,61-63 wareham st,boston,2118.0,61  63 wareham st,boston,2118.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,No,No,No,No,No,No,,
100172,801108000.0,,46-76 wareham st,boston,2118.0,46 wareham st,boston,2118.0,56112.0,13540.0,Multifamily Housing,"Multifamily Housing (56112.0),Parking (13540.0)",49.1,,2757075.8,1196427.0,63542.238,457400.0,93831.036,,,,,,,,,,,,,,,,,,,,,,11.52,in compliance,157373.274,2030.0,No,No,No,No,No,No,,
100173,401056000.0,,47-51 huntington ave,boston,2116.0,47  51 huntington av,boston,2116.0,94000.0,,Hotel,Hotel (94000.0),92.9,23.0,8735431.3,4842307.6,257174.957,1141009.0,234066.586,,,,,,,,,,,,,,,,,,,,,,50.94,in compliance,491241.543,2025.0,No,No,No,No,No,No,,
100174,503899000.0,,475 commonwealth ave,boston,2215.0,475 commonwealth av,boston,2215.0,45976.0,,Multifamily Housing,"Multifamily Housing (38650.0),Office (7326.0)",36.9,95.0,1695530.4,840909.7,44660.714,250475.0,51382.442,,,,,,,,,,,,,,,,,,,,,,22.67,in compliance,96043.156,2025.0,No,No,No,No,No,No,,
100175,101660001.0,480 mcclellan llc,wm f mcclellan hw,boston,2128.0,wm f mcclellan hw,boston,2128.0,140980.0,,Distribution Center,"Distribution Center (80980.0),Office (60000.0)",48.8,54.0,6873713.3,2251073.9,119554.535,1354818.0,277927.365,,,,,,,,,,,,,,,,,,,,,,2.19,pending revisions,397481.9,2025.0,Yes,No,No,No,Yes,Yes,,
100176,503690000.0,486- 488 beacon street,486 beacon st,boston,2115.0,486  488 beacon st,boston,2115.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,Yes,No,No,No,Yes,Yes,,
100177,700176000.0,,486-490 dorchester ave,boston,2127.0,488 dorchester av,boston,2127.0,39653.0,7896.0,Multifamily Housing,"Multifamily Housing (37542.0),Parking (7896.0),Retail Store (2111.0)",35.7,,1414996,662800.0,35201.308,220456.0,45224.344,,,,,,,,,,,,,,,,,,,,,,23.65,in compliance,80425.652,2030.0,Yes,No,No,No,Yes,Yes,,
100178,1000036000.0,49 worthington street boston llc,49 worthington st,boston,2120.0,49 worthington st,boston,2120.0,26125.0,,Multifamily Housing,Multifamily Housing (26125.0),79.2,94.0,2067901.8,1748221.3,92848.033,93693.0,19220.182,,,,,,,,,,,,,,,,,,,,,,53.22,in compliance,112068.215,2025.0,No,No,No,No,No,No,,
100179,1400116000.0,50 ceylon street llc,50-80 ceylon st,boston,2121.0,50 ceylon st,boston,2121.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,No,No,No,No,No,No,,
100180,602670450.0,50 liberty llc,50 liberty dr,boston,2210.0,50 liberty dr,boston,2210.0,283580.0,71569.0,Multifamily Housing,"Restaurant (17597.0),Office (13166.0),Multifamily Housing (252817.0),Parking (71569.0)",104.1,2.0,29531661,17937673.5,952669.84,3398003.0,697066.335,,,,,,,,,,,,,,,,,,,,,,31.64,in compliance,1649736.175,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,
100181,401567000.0,50 symphony  llc,50 symphony rd,boston,2115.0,50  44 symphony rd,boston,2115.0,24500.0,4500.0,Multifamily Housing,"Multifamily Housing (24500.0),Parking (4500.0)",38.6,94.0,945453.5,458827.2,24368.313,142622.0,29257.477,,,,,,,,,,,,,,,,,,,,,,19.08,in compliance,53625.79,2030.0,No,No,No,No,No,No,,
100182,401092000.0,500 boylston & 222 berkeley,500 boylston st,boston,2116.0,500 boylston st,boston,2116.0,761594.0,250368.0,Office,"Office (761594.0),Parking (250368.0),Other (0.0)",46.1,78.0,35081594.5,,,10281830.0,2109214.606,,,,,,,,,,,,,,,,,,,,,,10.45,in compliance,2109214.606,2025.0,No,No,No,No,No,No,,
100183,401096000.0,500 boylston & 222 berkeley,222 berkeley st,boston,2116.0,222 berkeley st,boston,2116.0,551775.0,172800.0,Office,"Restaurant (7545.0),Office (520123.0),Bank Branch (6797.0),Parking (172800.0),Fast Food Restaurant (5050.0),Retail Store (12260.0)",47.9,78.0,26439035.9,,,7748838.0,1589596.627,,,,,,,,,,,,,,,,,,,,,,2.82,in compliance,1589596.627,2025.0,No,No,No,No,No,No,,
100185,2003386000.0,,5165 washington st,boston,2132.0,5169 washington st,boston,2132.0,39225.0,12000.0,Multifamily Housing,"Multifamily Housing (39225.0),Parking (12000.0)",20.6,,807388.6,230381.7,12235.572,169111.0,34691.431,,,,,,,,,,,,,,,,,,,,,,0.28,pending revisions,46927.003,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,
100186,303870000.0,53 state property lp,43-65 state st,boston,2109.0,43  65 state st,boston,2109.0,1223347.0,37922.0,Office,"Restaurant (2760.9),Office (1217332.1),Bank Branch (0.0),Convenience Store without Gas Station (0.0),Parking (37922.0),Fitness Center/Health Club/Gym (3254.0)",45.6,86.0,55725386.7,,,12338110.0,2531039.885,,,,,,13627759.0,752252.297,,,,,,,,,,,,,,,7.29,in compliance,3283292.182,2025.0,No,No,No,No,No,No,,
100187,1302095000.0,,54 pleasant st,boston,2125.0,54 pleasant st,boston,2125.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,
100188,601509010.0,5514 d street 320 boston llc,320 d st,boston,2127.0,320 d st,boston,2127.0,259607.0,0.0,Multifamily Housing,"Multifamily Housing (259607.0),Parking (89250.0)",37.2,96.0,9658489.4,5415500.1,287617.21,1243549.0,255101.642,,,,,,,,,,,,,,,,,,,,,,21.84,in compliance,542718.852,2025.0,No,No,No,No,No,No,,
100189,601520004.0,5515 d street 339 boston llc,339 d st,boston,2127.0,339 d st,boston,2127.0,41760.0,8400.0,Multifamily Housing,"Multifamily Housing (41760.0),Parking (8400.0)",24.7,100.0,1033125.4,519500.0,27590.645,150535.0,30880.75,,,,,,,,,,,,,,,,,,,,,,35.57,in compliance,58471.395,2030.0,No,No,No,No,No,No,,
100190,2202338000.0,"5521 - 4, 8, 12 elko street",4-12 elko st,boston,2135.0,4  12 elko st,boston,2135.0,36294.0,,Multifamily Housing,Multifamily Housing (36294.0),61.5,92.0,2230517.5,2127466.5,112989.746,30202.5,6195.741,,,,,,,,,,,,,,,,,,,,,,30.32,in compliance,119185.487,2025.0,No,No,No,No,No,No,,
100192,701483000.0,5528-1410 columbia road  boston llc,1410 columbia rd,boston,2127.0,423  435 e eighth st,boston,2127.0,147560.0,,Multifamily Housing,Multifamily Housing (147560.0),65.1,62.0,9599329.3,5560482.2,295317.21,1183718.0,242827.911,,,,,,,,,,,,,,,,,,,,,,20.95,in compliance,538145.121,2025.0,No,No,No,No,No,No,,
100193,501221000.0,5538-12-14 commonwealth avenue boston ma llc,12-14 commonwealth ave,boston,2116.0,12  14 commonwealth av,boston,2116.0,38080.0,,Multifamily Housing,Multifamily Housing (38080.0),38.7,91.0,1474394.1,244006.4,12959.18,360606.0,73974.715,,,,,,,,,,,,,,,,,,,,,,9.02,in compliance,86933.895,2025.0,No,No,No,No,No,No,,
100194,1301345000.0,554 columbia road llc,554-562 columbia rd,boston,2125.0,554  562 columbia rd,boston,2125.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,
100195,1401292000.0,56-58 bowdoin avenue llc,56-58 bowdoin ave,boston,2121.0,56  58 bowdoin av,boston,2121.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,
100196,504285000.0,56-58 queensberry llc,56 queensberry st,boston,2215.0,58  56 queensberry st,boston,2215.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,
100197,504285000.0,56-58 queensberry llc,58-56 queensberry st,boston,2215.0,58  56 queensberry st,boston,2215.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,
100198,1102704000.0,58 to 76 stonley road llc,76 stonley rd,boston,2130.0,76 stonley rd,boston,2130.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,,,,,,,,
100200,301611000.0,60 canal owner llc,60 canal st,boston,2114.0,155 friend st,boston,2114.0,49336.0,,Office,"Office (31702.0),Retail Store (17634.0)",34.7,,1711191.7,1272561.0,67585.715,128555.3,26371.834,,,,,,,,,,,,,,,,,,,,,,0.59,in compliance,93957.549,2025.0,No,No,No,No,No,No,,
100201,504294000.0,60 kilmarnock (boston) owner llc,59  75 queensberry st,boston,2215.0,59  75 queensberry st,boston,2215.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2025.0,,,,,,,,
100202,504302000.0,60 kilmarnock (boston) owner llc,60 kilmarnock st,boston,2215.0,60 kilmarnock st,boston,2215.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,
100203,602678701.0,,601 congress st,boston,2210.0,601 congress st,boston,2210.0,446760.0,97620.0,Financial Office,"Data Center (7680.0),Financial Office (439080.0),Parking (97620.0)",34.8,,15550861.7,510000.1,27086.105,4408224.0,904303.071,,,,,,,,,,,,,,,,,,,,,,11.21,in compliance,931389.176,2025.0,Yes,No,No,No,Yes,Yes,,
100204,503936000.0,601 newbury st llc,595-603 newbury st,boston,2215.0,603  595 newbury st,boston,2215.0,24300.0,,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse (24300.0),0,,0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.01,in compliance,,2030.0,No,No,No,No,No,No,,
100205,100440010.0,605 chelsea llc,605 chelsea st,boston,2128.0,605 chelsea st,boston,2128.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,,,,,,,,
100206,202158010.0,610 rutherford avenue llc,610 rutherford av,boston,2129.0,610 rutherford av,boston,2129.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,
100207,602076010.0,616 east fourth street,616 e fourth st,boston,2127.0,616 e fourth st,boston,2127.0,11526.0,,Multifamily Housing,Multifamily Housing (11526.0),68.5,64.0,789759.4,282900.0,15024.819,148552.0,30473.957,,,,,,,,,,,,,,,,,,,,,,38.78,in compliance,45498.776,2030.0,No,No,No,No,No,No,,
100208,603612000.0,621  east first  street,621 e first st,boston,2127.0,621 e first st,boston,2127.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,,,,,,,,
100209,601166156.0,63 melcher street llc,63 melcher st,boston,2127.0,63 melcher st,boston,2127.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2025.0,,,,,,,,
100210,603901000.0,64 g street revocable trust,933 e second st,boston,2127.0,933 e second st,boston,2127.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,,,,,,,,
100211,501413000.0,66 beacon street holdings  llc,65-66h beacon st,boston,2108.0,65 66h beacon st,boston,2108.0,28800.0,,Multifamily Housing,"Multifamily Housing (21637.0),Retail Store (7163.0)",95.4,,2748584.8,2011500.1,106830.77,216027.1,44315.799,,,,,,,,,,,,,,,,,,,,,,27.49,in compliance,151146.569,2030.0,No,No,No,No,No,No,,
100212,602750035.0,7 cc 73 owner llc,7 channel center st,boston,2127.0,7 channel center st,boston,2127.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not submitted,,2030.0,No,No,No,No,No,No,,
100213,602674250.0,,7 tide st,boston,2210.0,7 tide st,boston,2210.0,36000.0,,Wholesale Club/Supercenter,Wholesale Club/Supercenter (36000.0),49.1,70.0,1767836.3,456400.0,24239.404,384360.0,78847.61,,,,,,,,,,,,,,,,,,,,,,6.45,in compliance,103087.014,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,
